"","uniq.Subject","QueryID","n","mean.Perc.Ident","sd.Perc.Ident","uniq.Subject.Type","genus"
"2012","Pleosporales_sp|DQ420936|SH1525116.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","ASV739",1,99.048,NA,"Fungi",NA
"2013","Exophiala_salmonis|AM176667|SH1635792.08FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala;s__Exophiala_salmonis","ASV396",1,99.592,NA,"Fungi",NA
"2014","Kurtzmanomyces_sp|UDB0147888|SH1556978.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricostilbomycetes;o__Agaricostilbales;f__Chionosphaeraceae;g__Kurtzmanomyces;s__Kurtzmanomyces_sp","ASV397",1,99.228,NA,"Fungi",NA
"2015","Curvibasidium_pallidicorallinum|KY102982|SH2579057.08FU|refs|k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryomycetes_ord_Incertae_sedis;f__Microbotryomycetes_fam_Incertae_sedis;g__Curvibasidium;s__Curvibasidium_pallidicorallinum","ASV398",1,98.377,NA,"Fungi",NA
"2016","Xylobolus_frustulatus|KM103948|SH1576016.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Stereaceae;g__Xylobolus;s__Xylobolus_frustulatus","ASV742",1,98.106,NA,"Fungi",NA
"2017","Physcia_stellaris|AY860540|SH1594770.08FU|reps|k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Caliciales;f__Physciaceae;g__Physcia;s__Physcia_stellaris","ASV743",1,97.653,NA,"Fungi",NA
"2018","Occultifur_sp|KP413162|SH1613466.08FU|refs|k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiales;f__Cystobasidiaceae;g__Occultifur;s__Occultifur_sp","ASV40",1,100,NA,"Fungi",NA
"2019","Cladosporium_flabelliforme|HM148092|SH2320220.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_flabelliforme","ASV400",1,99.565,NA,"Fungi",NA
"2020","Leptosphaeria_avenaria|U77357|SH1525137.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae;g__Leptosphaeria;s__Leptosphaeria_avenaria","ASV401",1,99.507,NA,"Fungi",NA
"2021","Tubakia_dryinoides|MG591878|SH1551680.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Diaporthales_fam_Incertae_sedis;g__Tubakia;s__Tubakia_dryinoides","ASV402",1,100,NA,"Fungi",NA
"2022","Pleosporales_sp|KP137418|SH1548024.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","ASV749",1,97.115,NA,"Fungi",NA
"2023","Alternaria_obclavata|FJ839616|SH1505880.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_obclavata","ASV75",1,99.583,NA,"Fungi",NA
"2024","Tremellomycetes_sp|KT328634|SH1648404.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__unidentified;f__unidentified;g__unidentified;s__Tremellomycetes_sp","ASV405",1,96.429,NA,"Fungi",NA
"2025","Tremellomycetes_sp|JX394019|SH1648403.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__unidentified;f__unidentified;g__unidentified;s__Tremellomycetes_sp","ASV406",1,99.275,NA,"Fungi",NA
"2026","Pseudocoleophoma_polygonicola|AB809634|SH1649807.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Dictyosporiaceae;g__Pseudocoleophoma;s__Pseudocoleophoma_polygonicola","ASV752",1,99.526,NA,"Fungi",NA
"2027","Stemphylium_eturmiunum|KU850541|SH2179673.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Stemphylium;s__Stemphylium_eturmiunum","ASV408",1,99.17,NA,"Fungi",NA
"2028","Filobasidium_stepposum|DQ222455|SH2525086.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_stepposum","ASV409",1,97.806,NA,"Fungi",NA
"2029","Aureobasidium_pullulans|AJ244232|SH1515060.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Aureobasidiaceae;g__Aureobasidium;s__Aureobasidium_pullulans","ASV41",1,99.539,NA,"Fungi",NA
"2030","Tremellales_sp|KY432747|SH1528238.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__unidentified;g__unidentified;s__Tremellales_sp","ASV410",1,95.556,NA,"Fungi",NA
"2031","Septoriella_poae|KJ869111|SH1525210.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Septoriella;s__Septoriella_poae----Pleosporales_sp|MF629817|SH1525176.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","ASV411",2,98.684,1.861105048083,"Fungi",NA
"2032","Irpex_lacteus|MN749668|SH1573583.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Irpicaceae;g__Irpex;s__Irpex_lacteus","ASV412",1,99.27,NA,"Fungi",NA
"2033","Sporobolomyces_phaffii|AY069995|SH1970376.08FU|refs|k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Sporobolomyces;s__Sporobolomyces_phaffii","ASV413",1,99.286,NA,"Fungi",NA
"2034","Phaeosphaeria_sp|UDB076286|SH1524276.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria;s__Phaeosphaeria_sp","ASV414",1,99.51,NA,"Fungi",NA
"2035","Sigarispora_scrophulariae|MG828969|SH1938021.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lophiostomataceae;g__Sigarispora;s__Sigarispora_scrophulariae","ASV415",1,98.387,NA,"Fungi",NA
"2036","Pleosporales_sp|UDB099762|SH1525091.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","ASV416",1,99.015,NA,"Fungi",NA
"2037","Itersonilia_perplexans|AB072233|SH1556067.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Mrakiaceae;g__Itersonilia;s__Itersonilia_perplexans","ASV417",1,100,NA,"Fungi",NA
"2038","Limonomyces_roseipellis|MH347299|SH1546269.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Corticiales;f__Corticiaceae;g__Limonomyces;s__Limonomyces_roseipellis","ASV418",1,99.666,NA,"Fungi",NA
"2039","Pyrenochaetopsis_leptospora|JF740262|SH1525086.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Cucurbitariaceae;g__Pyrenochaetopsis;s__Pyrenochaetopsis_leptospora","ASV419",1,100,NA,"Fungi",NA
"2040","Alternaria_iridiaustralis|KP124435|SH2180524.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_iridiaustralis","ASV42",1,99.585,NA,"Fungi",NA
"2041","Ustilago_maydis|UDB016255|SH1509412.08FU|refs|k__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Ustilaginales;f__Ustilaginaceae;g__Ustilago;s__Ustilago_maydis----Pseudozyma_prolifica|AF294700|SH2137488.08FU|refs|k__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Ustilaginales;f__Ustilaginaceae;g__Pseudozyma;s__Pseudozyma_prolifica","ASV420",2,99.5035,0.348603643124964,"Fungi",NA
"2042","Vishniacozyma_foliicola|AY557600|SH1893248.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_foliicola","ASV421",1,99.49,NA,"Fungi",NA
"2043","Puccinia_recondita|KT982692|SH1598260.08FU|reps|k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Pucciniales;f__Pucciniaceae;g__Puccinia;s__Puccinia_recondita","ASV422",1,98.556,NA,"Fungi",NA
"2044","Phyllosticta_citrimaxima|KF170304|SH2546166.08FU|refs_singleton|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Phyllostictaceae;g__Phyllosticta;s__Phyllosticta_citrimaxima----Diplodia_pseudoseriata|EU080922|SH2131250.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Botryosphaeriaceae;g__Diplodia;s__Diplodia_pseudoseriata----Diplodia_alatafructa|FJ888460|SH2131230.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Botryosphaeriaceae;g__Diplodia;s__Diplodia_alatafructa----Diplodia_seriata|AY259094|SH2131010.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Botryosphaeriaceae;g__Diplodia;s__Diplodia_seriata----Phyllosticta_owaniana|FJ538368|SH1639671.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Phyllostictaceae;g__Phyllosticta;s__Phyllosticta_owaniana----Phyllosticta_citricarpa|FJ824767|SH1639643.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Phyllostictaceae;g__Phyllosticta;s__Phyllosticta_citricarpa----Phyllosticta_citriasiatica|FJ538360|SH1639653.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Phyllostictaceae;g__Phyllosticta;s__Phyllosticta_citriasiatica----Chrysosporium_sulfureum|KF669515|SH1524042.08FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenales_fam_Incertae_sedis;g__Chrysosporium;s__Chrysosporium_sulfureum----Diplodia_pseudoseriata|EU080927|SH1507379.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Botryosphaeriaceae;g__Diplodia;s__Diplodia_pseudoseriata----Phyllosticta_hymenocallidicola|JQ044423|SH1639660.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Phyllostictaceae;g__Phyllosticta;s__Phyllosticta_hymenocallidicola----Phyllosticta_podocarpi|KF154276|SH1639675.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Phyllostictaceae;g__Phyllosticta;s__Phyllosticta_podocarpi----Homortomyces_tamaricis|KF537346|SH1517636.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Botryosphaeriales_fam_Incertae_sedis;g__Homortomyces;s__Homortomyces_tamaricis----Phyllosticta_sp|JQ341116|SH1639669.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Phyllostictaceae;g__Phyllosticta;s__Phyllosticta_sp","ASV423",13,92.1797692307692,1.76556247665563,"Fungi",NA
"2045","Taphrina_letifera|AF492091|SH1680711.08FU|refs_singleton|k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Taphrinaceae;g__Taphrina;s__Taphrina_letifera","ASV424",1,99.62,NA,"Fungi",NA
"2046","Limonomyces_roseipellis|MH347299|SH1546269.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Corticiales;f__Corticiaceae;g__Limonomyces;s__Limonomyces_roseipellis","ASV425",1,99.331,NA,"Fungi",NA
"2047","Aureobasidium_leucospermi|JN712489|SH2150008.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Aureobasidiaceae;g__Aureobasidium;s__Aureobasidium_leucospermi","ASV426",1,95.279,NA,"Fungi",NA
"2048","Euteratosphaeria_verrucosiafricana|EU301087|SH1521415.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae;g__Euteratosphaeria;s__Euteratosphaeria_verrucosiafricana","ASV427",1,93.182,NA,"Fungi",NA
"2049","Limonomyces_roseipellis|MH347299|SH1546269.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Corticiales;f__Corticiaceae;g__Limonomyces;s__Limonomyces_roseipellis","ASV542",1,99.667,NA,"Fungi",NA
"2050","Fusarium_asiaticum|DQ459835|SH2456120.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_asiaticum----Gibberella_zeae|AB586992|SH1610160.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Gibberella;s__Gibberella_zeae","ASV429",2,99.515,0,"Fungi",NA
"2051","Coniothyrium_sp|MH019922|SH1554288.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Coniothyriaceae;g__Coniothyrium;s__Coniothyrium_sp","ASV43",1,100,NA,"Fungi",NA
"2052","Papiliotrema_aurea|AB035045|SH1576893.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema;s__Papiliotrema_aurea","ASV430",1,99.119,NA,"Fungi",NA
"2053","Alternaria_metachromatica|JQ693660|SH1505864.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_metachromatica","ASV431",1,99.18,NA,"Fungi",NA
"2054","Pleosporales_sp|MF629817|SH1525176.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","ASV432",1,99.123,NA,"Fungi",NA
"2055","Schizothecium_sp|UDB0273575|SH2734916.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Schizothecium;s__Schizothecium_sp","ASV433",1,98.558,NA,"Fungi",NA
"2056","Puccinia_coronati-brevispora|HM131235|SH1598242.08FU|refs|k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Pucciniales;f__Pucciniaceae;g__Puccinia;s__Puccinia_coronati-brevispora","ASV434",1,100,NA,"Fungi",NA
"2057","Holtermanniella_festucosa|KY102693|SH2039838.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Holtermanniales;f__Holtermanniales_fam_Incertae_sedis;g__Holtermanniella;s__Holtermanniella_festucosa----Holtermanniella_takashimae|FM246501|SH1610807.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Holtermanniales;f__Holtermanniales_fam_Incertae_sedis;g__Holtermanniella;s__Holtermanniella_takashimae","ASV435",2,100,0,"Fungi",NA
"2058","Fusarium_concentricum|U61678|SH2456034.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_concentricum","ASV550",1,100,NA,"Fungi",NA
"2059","Cladosporium_flabelliforme|HM148092|SH2320220.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_flabelliforme","ASV551",1,99.565,NA,"Fungi",NA
"2060","Occultifur_sp|KP413162|SH1613466.08FU|refs|k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiales;f__Cystobasidiaceae;g__Occultifur;s__Occultifur_sp","ASV438",1,99.617,NA,"Fungi",NA
"2061","Fusicladium_effusum|AY251085|SH1626897.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae;g__Fusicladium;s__Fusicladium_effusum","ASV787",1,88.696,NA,"Fungi",NA
"2062","Ceratobasidiaceae_sp|JQ972101|SH1556495.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__unidentified;s__Ceratobasidiaceae_sp","ASV44",1,87.107,NA,"Fungi",NA
"2063","Fungi_sp|KU838358|SH1567847.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp","ASV440",1,98.058,NA,"Fungi",NA
"2064","Cryptocline_sp|MH861759|SH2705389.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Cryptocline;s__Cryptocline_sp","ASV441",1,97.273,NA,"Fungi",NA
"2065","Keissleriella_caraganae|HQ631059|SH1555373.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lentitheciaceae;g__Keissleriella;s__Keissleriella_caraganae","ASV442",1,99.519,NA,"Fungi",NA
"2066","Tetracladium_marchalianum|MT573339|SH2748771.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Tetracladium;s__Tetracladium_marchalianum","ASV443",1,98.93,NA,"Fungi",NA
"2067","Ceratobasidiaceae_sp|JQ972101|SH1556495.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__unidentified;s__Ceratobasidiaceae_sp","ASV444",1,86.792,NA,"Fungi",NA
"2068","Ophiognomonia_sp|EU254978|SH1596945.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Gnomoniaceae;g__Ophiognomonia;s__Ophiognomonia_sp----Ophiognomonia_sp|EU254964|SH1596958.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Gnomoniaceae;g__Ophiognomonia;s__Ophiognomonia_sp","ASV793",2,99.065,0,"Fungi",NA
"2069","Ciliophora_sp|UDB0530040|SH2733654.08FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Ciliophora;s__Ciliophora_sp","ASV446",1,99.043,NA,"Fungi",NA
"2070","Plectosphaerella_oratosquillae|AB425974|SH1644387.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Plectosphaerella;s__Plectosphaerella_oratosquillae","ASV447",1,96.46,NA,"Fungi",NA
"2071","Occultifur_sp|KP413162|SH1613466.08FU|refs|k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiales;f__Cystobasidiaceae;g__Occultifur;s__Occultifur_sp","ASV448",1,99.617,NA,"Fungi",NA
"2072","Pleosporales_sp|UDB099762|SH1525091.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","ASV449",1,98.522,NA,"Fungi",NA
"2073","Alternaria_metachromatica|JQ693660|SH1505864.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_metachromatica","ASV45",1,99.587,NA,"Fungi",NA
"2074","Helotiales_sp|AM901900|SH1648845.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__unidentified;g__unidentified;s__Helotiales_sp","ASV450",1,99.512,NA,"Fungi",NA
"2075","Agaricales_sp|UDB0103616|SH1508480.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__unidentified;g__unidentified;s__Agaricales_sp","ASV451",1,99.222,NA,"Fungi",NA
"2076","Thanatephorus_cucumeris|EU730860|SH1554580.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Thanatephorus;s__Thanatephorus_cucumeris","ASV452",1,98.366,NA,"Fungi",NA
"2077","Alternaria_subcucurbitae|KC584249|SH1688430.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_subcucurbitae","ASV453",1,99.58,NA,"Fungi",NA
"2078","Claviceps_sp|LN846840|SH1644891.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Claviceps;s__Claviceps_sp----Claviceps_sp|LN846845|SH1644895.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Claviceps;s__Claviceps_sp","ASV454",2,100,0,"Fungi",NA
"2079","Fungi_sp|JQ359020|SH1549610.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp","ASV455",1,94.894,NA,"Fungi",NA
"2080","Dothidea_sambuci|DQ491505|SH1515070.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothideaceae;g__Dothidea;s__Dothidea_sambuci","ASV456",1,98.34,NA,"Fungi",NA
"2081","Limonomyces_roseipellis|MK247790|SH1546264.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Corticiales;f__Corticiaceae;g__Limonomyces;s__Limonomyces_roseipellis","ASV457",1,95.82,NA,"Fungi",NA
"2082","Nigrospora_bambusae|KY385307|SH1925279.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Trichosphaeriales;f__Trichosphaeriaceae;g__Nigrospora;s__Nigrospora_bambusae----Nigrospora_oryzae|DQ219433|SH1549606.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Trichosphaeriales;f__Trichosphaeriaceae;g__Nigrospora;s__Nigrospora_oryzae","ASV458",2,98.485,0,"Fungi",NA
"2083","Acericola_italica|MF167428|SH1525103.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Acericola;s__Acericola_italica","ASV459",1,92.797,NA,"Fungi",NA
"2084","Hannaella_zeae|AJ965481|SH1522797.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Hannaella;s__Hannaella_zeae","ASV46",1,100,NA,"Fungi",NA
"2085","Tricladium_splendens|MH856171|SH1522959.08FU|refs|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Tricladiaceae;g__Tricladium;s__Tricladium_splendens----Filosporella_sp|MT185421|SH3592827.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Filosporella;s__Filosporella_sp","ASV460",2,95.5425,0.864791593391147,"Fungi",NA
"2086","Parastagonospora_forlicesenica|KY769660|SH1888144.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Parastagonospora;s__Parastagonospora_forlicesenica----Phaeosphaeriaceae_sp|GU054184|SH1525241.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__unidentified;s__Phaeosphaeriaceae_sp","ASV461",2,98.0365,0.655487986159934,"Fungi",NA
"2087","Coniothyrium_dolichi|JF740182|SH1554291.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Coniothyriaceae;g__Coniothyrium;s__Coniothyrium_dolichi","ASV462",1,94.239,NA,"Fungi",NA
"2088","Pleosporales_sp|MF629817|SH1525176.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","ASV463",1,99.123,NA,"Fungi",NA
"2089","Fungi_sp|KX516296|SH1647642.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp","ASV464",1,96.04,NA,"Fungi",NA
"2090","Fusarium_sporotrichioides|KC254054|SH1567483.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_sporotrichioides","ASV465",1,96.135,NA,"Fungi",NA
"2091","Microdochium_seminicola|KP859038|SH1555460.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Microdochiaceae;g__Microdochium;s__Microdochium_seminicola","ASV466",1,100,NA,"Fungi",NA
"2092","Ramularia_unterseheri|KP894270|SH1750410.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Ramularia;s__Ramularia_unterseheri","ASV467",1,98.99,NA,"Fungi",NA
"2093","Fungi_sp|MT237041|SH2736340.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp","ASV468",1,100,NA,"Fungi",NA
"2094","Ascomycota_sp|AY970154|SH1647475.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp","ASV469",1,97.89,NA,"Fungi",NA
"2095","Cystofilobasidium_macerans|AF444329|SH1650089.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Cystofilobasidiaceae;g__Cystofilobasidium;s__Cystofilobasidium_macerans","ASV47",1,100,NA,"Fungi",NA
"2096","Epicoccum_dendrobii|KY742093|SH2232041.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Epicoccum;s__Epicoccum_dendrobii","ASV470",1,100,NA,"Fungi",NA
"2097","Didymella_aurea|GU237818|SH2232261.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Didymella;s__Didymella_aurea----Didymella_glomerata|FJ427013|SH2232036.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Didymella;s__Didymella_glomerata----Calophoma_rosae|KY742049|SH1547073.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Calophoma;s__Calophoma_rosae","ASV471",3,100,0,"Fungi",NA
"2098","Stemphylium_beticola|KU850520|SH2179703.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Stemphylium;s__Stemphylium_beticola","ASV472",1,100,NA,"Fungi",NA
"2099","Papiliotrema_flavescens|AB035046|SH1749681.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema;s__Papiliotrema_flavescens","ASV473",1,98.684,NA,"Fungi",NA
"2100","Aureobasidium_pullulans|AJ244232|SH1515060.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Aureobasidiaceae;g__Aureobasidium;s__Aureobasidium_pullulans","ASV474",1,99.078,NA,"Fungi",NA
